WordItem,WordColor,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsOUTER.thisRepN,trialsOUTER.thisTrialN,trialsOUTER.thisN,trialsOUTER.thisIndex,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,WelcomeText.started,WelcomeText.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ConsentText.started,ConsentText.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionText.started,InstructionText.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,space,0.4375467919744551,5.7441619169549085,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,5.7441619169549085,None,6.1980396249564365,None,space,0.35063958301907405,6.690283624979202,None,,,,,,,,,,,,,,,,,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,,,7.063252791995183,None,,,,,6.690283624979202,None,space,0.28780408296734095,7.554357666987926,None,,,,,,,,,,,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,,,7.854551750002429,None,,,,,,,,,,,7.554357666987926,None,8.348661791998893,None,space,0.3836666249553673,8.348661791998893,None,,,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
A,green,0,0,0,0,0,0,0,0,,,,,,,10.748872041993309,None,,,,,,,,,,,,,,,,,,,8.756317291990854,None,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
D,blue,0,0,0,0,0,1,1,1,,,,,,,13.242767791962251,None,,,,,,,,,,,,,,,,,,,11.245016791974194,None,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
asdf,blue,0,0,0,0,0,2,2,2,,,,,,,15.729304041946307,None,,,,,,,,,,,,,,,,,,,13.73914345895173,None,,001,2022_Jun_01_1952,psychopy,2021.2.3,None,
