key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,WelcomeText.started,WelcomeText.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ConsentText.started,ConsentText.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionText.started,InstructionText.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,text_7.started,text_7.stopped,participant,session,group,date,expName,psychopyVersion,frameRate,
space,0.6895610409555957,8.314445875003003,None,,,,,,,,,,,,,,,,,,,,,,,,001,A,2022_Jun_08_2248,psychopy,2021.2.3,None,
,,,,8.314445875003003,None,9.010138040990569,None,space,0.32304008305072784,9.501835915958509,None,,,,,,,,,,,,,,,,001,A,2022_Jun_08_2248,psychopy,2021.2.3,None,
,,,,,,9.838320625014603,None,,,,,9.501835915958509,None,space,0.4858252910198644,10.335364582948387,None,,,,,,,,,,001,A,2022_Jun_08_2248,psychopy,2021.2.3,None,
,,,,,,10.826205041026697,None,,,,,,,,,,,10.335364582948387,None,space,0.39167400007136166,11.32232475001365,None,,,,001,A,2022_Jun_08_2248,psychopy,2021.2.3,None,
,,,,,,11.726224749931134,None,,,,,,,,,,,,,,,,,11.32232475001365,None,,,,,,,,
