trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,joystick.started,grating.started,grating.stopped,joystick.x,joystick.y,joystick.time,joystick.button_0,joystick.button_1,joystick.button_2,joystick.button_3,joystick.button_4,joystick.button_5,joystick.button_6,joystick.button_7,joystick.button_8,joystick.button_9,joystick.button_10,joystick.x_,joystick.y_,joystick.t_,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,8.874853999819607,8.874853999819607,9.877766099758446,[-0.5187457084000916],[0.0595330739299611],[6.511042399797589],[1],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.00626230258640419, -0.00626230258640419, -0.00626230258640419, -0.00626230258640419, 0.05079423208972305, 0.10160067139696345, 0.10160067139696345, 0.10160067139696345, 0.10160067139696345, 0.10160067139696345, 0.0762096589608607, 0.05079423208972305, -1.2207217517357094e-05, -0.10001373311970703, -0.21251544975967046, -0.35001754787518125, -0.4624948500801098, -0.5749965667200733, -0.6624979018844892, -0.7874998092622264, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7437491416800184, -0.6062470435645075, -0.4249942778667888, -0.23751583123521788, -1.2207217517357094e-05, 0.20318913557640955, 0.4127138170443274, 0.5777798123140307, 0.6222140840772106, 0.5777798123140307, 0.5206500343327992, 0.4127138170443274, 0.2730144197756923, 0.0762096589608607, -0.14376440070191504, -0.3250171663996338, -0.4749950408178836, -0.6312474250400549, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.674998092622263, -0.5624963759822995, -0.40624399176012815, -0.21251544975967046, -0.03126268406195161, 0.08890516517891207, 0.15873044937819483, 0.24127565423056385, 0.2730144197756923, 0.22858014801251247, 0.15873044937819483, 0.03175097276264598, -0.10001373311970703, -0.23751583123521788, -0.38126802471961546, -0.5624963759822995, -0.6624979018844892, -0.7437491416800184, -0.8, -0.8, -0.8, -0.7437491416800184, -0.674998092622263, -0.5312458991378652, -0.3937682154573892, -0.2562661173418784, -0.10001373311970703, 0.08890516517891207, 0.13333943694209208, 0.10160067139696345, 0.08890516517891207, 0.0063599603265430465, -0.056263065537499025, -0.2000152590218967, -0.31251697566186015, -0.4249942778667888, -0.5624963759822995, -0.6437476157778287, -0.7312489509422446, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7312489509422446, -0.6624979018844892, -0.5749965667200733, -0.5187457084000916, -0.4249942778667888, -0.38126802471961546, -0.2937666895551995, -0.2687663080796521, -0.23751583123521788, -0.21251544975967046, -0.21251544975967046, -0.21251544975967046, -0.21251544975967046, -0.21251544975967046, -0.2562661173418784, -0.3250171663996338, -0.3687678339818418, -0.40624399176012815, -0.4249942778667888, -0.3687678339818418, -0.2562661173418784, -0.07501335164415962, 0.10160067139696345, 0.22858014801251247, 0.38095063706416427, 0.4381048294804304, 0.46984359502555884, 0.4381048294804304, 0.40001831082627604, 0.24127565423056385, 0.05079423208972305, -0.16876478217746246, -0.38126802471961546, -0.587496757457847, -0.7874998092622264, -0.8, -0.8, -0.8, -0.8, -0.756249332417792, -0.6312474250400549, -0.31251697566186015, -0.03126268406195161, 0.14603494316014345, 0.2857343404287786, 0.4127138170443274, 0.425409323262379, 0.38095063706416427, 0.29842984664683, 0.17145037003128094, -1.2207217517357094e-05, -0.18751506828412304, -0.33751735713740755, -0.5062455176623178, -0.6624979018844892, -0.8, -0.8, -0.8, -0.7312489509422446, -0.6062470435645075, -0.43749446860456254, -0.28126649881742577, -0.04376287479972536, 0.10160067139696345, 0.20318913557640955, 0.22858014801251247, 0.22858014801251247, 0.12064393072404052, 0.019055466544594425, -0.07501335164415962, -0.21251544975967046, -0.33751735713740755, -0.43749446860456254, -0.5749965667200733, -0.6874982833600367, -0.7437491416800184, -0.756249332417792, -0.712498664835584, -0.587496757457847, -0.4624948500801098, -0.33751735713740755, -0.16876478217746246, 0.0063599603265430465, 0.14603494316014345, 0.22858014801251247, 0.2730144197756923, 0.2857343404287786, 0.22858014801251247, 0.17145037003128094, 0.06351415274280914, -0.11251392385748078, -0.23751583123521788, -0.3687678339818418, -0.4937453269245442, -0.6187472343022813, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.712498664835584, -0.6062470435645075, -0.4624948500801098, -0.33751735713740755, -0.2000152590218967, -0.03126268406195161, 0.06351415274280914, 0.14603494316014345, 0.22858014801251247, 0.2730144197756923, 0.2730144197756923, 0.22858014801251247, 0.15873044937819483, 0.05079423208972305, -0.07501335164415962, -0.23751583123521788, -0.4249942778667888, -0.6062470435645075, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.674998092622263, -0.5062455176623178, -0.3250171663996338, -0.10001373311970703, 0.06351415274280914, 0.15873044937819483, 0.21588464179446093, 0.22858014801251247, 0.13333943694209208, 0.05079423208972305, -0.10001373311970703, -0.35001754787518125, -0.5062455176623178, -0.6624979018844892, -0.7874998092622264, -0.8, -0.8, -0.8, -0.756249332417792, -0.6624979018844892, -0.5187457084000916, -0.33751735713740755, -0.14376440070191504, 0.13333943694209208, 0.2603189135576409, 0.31112535286488135, 0.34286411841000997, 0.2730144197756923, 0.17145037003128094, 0.06351415274280914, -0.11251392385748078, -0.31251697566186015, -0.4749950408178836, -0.6437476157778287, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.8, -0.756249332417792, -0.6187472343022813, -0.5062455176623178, -0.35001754787518125, -0.18751506828412304, 0.12064393072404052, 0.2857343404287786, 0.425409323262379, 0.5206500343327992, 0.5650843060959793, 0.5777798123140307, 0.5777798123140307, 0.5079301136797131, 0.425409323262379, 0.3682551308461127, 0.2603189135576409, 0.13333943694209208, 0.019055466544594425, -0.16876478217746246, -0.28126649881742577, -0.40624399176012815, -0.5062455176623178, -0.6187472343022813, -0.712498664835584, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.712498664835584, -0.6187472343022813, -0.5187457084000916]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.02735179674982835, -0.06641489280537116, -0.07422751201647976, -0.07422751201647976, -0.07422751201647976, -0.10157167925535976, -0.14063477531090257, -0.1562600137331197, -0.1171969176775769, -0.10157167925535976, -0.05860227359426262, -0.003913939116502618, 0.003974975204089404, 0.07540245670252532, 0.11905851834897385, 0.15476462958724346, 0.19048599984740977, 0.21032272831311516, 0.21825741969939727, 0.15476462958724346, 0.10317387655451282, 0.031746395056076904, -0.03516441596093689, -0.09375906004425116, -0.1562600137331197, -0.19922941939421684, -0.23047989623865112, -0.24610513466086825, -0.24610513466086825, -0.24610513466086825, -0.20704203860532538, -0.17188525215533684, -0.10157167925535976, -0.042977035172045486, -7.629510948348184e-06, 0.09523918516823071, 0.14682993820096135, 0.21825741969939727, 0.2976195925841154, 0.3611123826962692, 0.42063782711528186, 0.4563439383535516, 0.47619592584115356, 0.47619592584115356, 0.44047455558098725, 0.37698176546883344, 0.2976195925841154, 0.18255130846112766, 0.10317387655451282, -7.629510948348184e-06, -0.07422751201647976, -0.14844739452201117, -0.19922941939421684, -0.23829251544975966, -0.2812466620889601, -0.28905928130006864, -0.23829251544975966, -0.19922941939421684, -0.1562600137331197, -0.09375906004425116, -0.02735179674982835, 0.031746395056076904, 0.10317387655451282, 0.15476462958724346, 0.20238803692683294, 0.2539787899595636, 0.2976195925841154, 0.3254062714579995, 0.3333409628442817, 0.3333409628442817, 0.3333409628442817, 0.2976195925841154, 0.2619134813458457, 0.20238803692683294, 0.14682993820096135, 0.10317387655451282, 0.0595330739299611, -7.629510948348184e-06, -0.003913939116502618, -0.042977035172045486, -0.050789654383154026, -0.050789654383154026, -0.011726558327611214, -0.003913939116502618, -7.629510948348184e-06, 0.06746776531624321, 0.11905851834897385, 0.17460135805294885, 0.2539787899595636, 0.2976195925841154, 0.3174563210498207, 0.3333409628442817, 0.3055542839703975, 0.2817502098115511, 0.21032272831311516, 0.13096055542839702, 0.05159838254367899, -0.042977035172045486, -0.1093842984664683, -0.1836041809719997, -0.23047989623865112, -0.28905928130006864, -0.31249713893339437, -0.3281223773556115, -0.29687190051117723, -0.2539024948500801, -0.19141680018310825, -0.12500953688868544, -0.03516441596093689, 0.06746776531624321, 0.15476462958724346, 0.2896849011978332, 0.37698176546883344, 0.44840924696726936, 0.48413061722743567, 0.48413061722743567, 0.48413061722743567, 0.44840924696726936, 0.37698176546883344, 0.3174563210498207, 0.2539787899595636, 0.19048599984740977, 0.13096055542839702, 0.08333714808880754, 0.031746395056076904, -7.629510948348184e-06, -0.02735179674982835, -0.042977035172045486, -0.042977035172045486, -0.042977035172045486, -0.042977035172045486, -0.003913939116502618, -0.003913939116502618, -0.003913939116502618, -0.003913939116502618, -0.003913939116502618, -0.003913939116502618, -0.003913939116502618, -0.042977035172045486, -0.042977035172045486, -0.003913939116502618, -0.003913939116502618, -7.629510948348184e-06, 0.003974975204089404, 0.01587701228351268, 0.03969634546425571, 0.0595330739299611, 0.0595330739299611, 0.0595330739299611, 0.06746776531624321, 0.06746776531624321, 0.06746776531624321, 0.03969634546425571, 0.023811703669794793, 0.003974975204089404, -7.629510948348184e-06, -7.629510948348184e-06, -0.003913939116502618, -0.011726558327611214, -0.011726558327611214, -0.011726558327611214, -0.011726558327611214, -0.011726558327611214, 0.023811703669794793, 0.05159838254367899, 0.06746776531624321, 0.08333714808880754, 0.11112382696269174, 0.13096055542839702, 0.13889524681467913, 0.15476462958724346, 0.15476462958724346, 0.15476462958724346, 0.11905851834897385, 0.11112382696269174, 0.07540245670252532, 0.031746395056076904, -7.629510948348184e-06, -0.003913939116502618, -0.011726558327611214, -0.019539177538719754, -0.019539177538719754, -0.019539177538719754, -0.019539177538719754, -0.019539177538719754, -0.019539177538719754, 0.031746395056076904, 0.07540245670252532, 0.11905851834897385, 0.14682993820096135, 0.17460135805294885, 0.20238803692683294, 0.22619211108567938, 0.22619211108567938, 0.19048599984740977, 0.16666666666666663, 0.13096055542839702, 0.07540245670252532, -7.629510948348184e-06, -0.0820401312275883, -0.14844739452201117, -0.19141680018310825, -0.23829251544975966, -0.2812466620889601, -0.29687190051117723, -0.29687190051117723, -0.29687190051117723, -0.23829251544975966, -0.20704203860532538, -0.17188525215533684, -0.12500953688868544, -0.02735179674982835, -7.629510948348184e-06, 0.08333714808880754, 0.13889524681467913, 0.19048599984740977, 0.24602883955138477, 0.2698481727321279, 0.2896849011978332, 0.2896849011978332, 0.2539787899595636, 0.21032272831311516, 0.17460135805294885, 0.11905851834897385, 0.07540245670252532, 0.031746395056076904, -7.629510948348184e-06, -0.003913939116502618, -0.003913939116502618, -0.011726558327611214, -0.019539177538719754, -0.03516441596093689, -0.042977035172045486, -0.042977035172045486, -0.050789654383154026, -0.050789654383154026, -0.050789654383154026, -0.011726558327611214, -0.003913939116502618, -7.629510948348184e-06, 0.01587701228351268, 0.03969634546425571, 0.05159838254367899, 0.05159838254367899, 0.023811703669794793, 0.003974975204089404, -7.629510948348184e-06, -0.011726558327611214, -0.050789654383154026, -0.06641489280537116, -0.10157167925535976, -0.14063477531090257, -0.17188525215533684, -0.19922941939421684, -0.23047989623865112, -0.2812466620889601, -0.29687190051117723, -0.30468451972228583, -0.30468451972228583, -0.26562142366674296, -0.23047989623865112, -0.1836041809719997, -0.12500953688868544, -0.06641489280537116, -0.003913939116502618, 0.0595330739299611, 0.11905851834897385, 0.15476462958724346, 0.18255130846112766, 0.20238803692683294, 0.20238803692683294, 0.16666666666666663, 0.11905851834897385, 0.06746776531624321, -0.011726558327611214, -0.10157167925535976, -0.1836041809719997, -0.26562142366674296, -0.34374761577782864, -0.4257801174944686, -0.49218738078889146, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.5, -0.46874952315556573, -0.4023422598611429, -0.3203097581445029, -0.23829251544975966, -0.17188525215533684, -0.12500953688868544, -0.042977035172045486, -0.003913939116502618, 0.01587701228351268, 0.0595330739299611]","[3.2899901270866394e-05, 0.02479139994829893, 0.04385520005598664, 0.060391499660909176, 0.07721469970420003, 0.09402359975501895, 0.11126390006393194, 0.12806160002946854, 0.14484129985794425, 0.16140459990128875, 0.17805900005623698, 0.19480139994993806, 0.21151380008086562, 0.2283743000589311, 0.24478499963879585, 0.2614412000402808, 0.2780657997354865, 0.29477240005508065, 0.3114867997355759, 0.32808970008045435, 0.3447791999205947, 0.3604623000137508, 0.3772891997359693, 0.3939912999048829, 0.41086209984496236, 0.42798539996147156, 0.4446346000768244, 0.4612612999044359, 0.47807900002226233, 0.49476749962195754, 0.5113042998127639, 0.5279882000759244, 0.5445985998958349, 0.5612532999366522, 0.5772979999892414, 0.593786200042814, 0.6108673000708222, 0.6276251999661326, 0.6443567997775972, 0.6609129998832941, 0.6776612997055054, 0.6943566999398172, 0.7109348997473717, 0.7277224999852479, 0.7443669997155666, 0.7609774000011384, 0.7776834000833333, 0.7943799998611212, 0.810837300028652, 0.827407700009644, 0.8449279996566474, 0.8616414996795356, 0.8785077999345958, 0.8940244996920228, 0.9105181996710598, 0.9273115997202694, 0.9440346998162568, 0.960893000010401, 0.977700499817729, 0.9944029999896884, 1.0110368998721242, 1.0277769998647273, 1.044406599830836, 1.0609983997419477, 1.0777159999124706, 1.094399199821055, 1.1110551999881864, 1.1276634000241756, 1.1443869997747242, 1.1610637996345758, 1.1776483999565244, 1.1943355998955667, 1.2109050997532904, 1.2272508996538818, 1.244106899946928, 1.2606035000644624, 1.278307099826634, 1.294970199931413, 1.3116633999161422, 1.328371999785304, 1.3449336998164654, 1.3604925000108778, 1.3772864998318255, 1.3940578000620008, 1.4109918996691704, 1.4279193999245763, 1.4445774997584522, 1.4612032999284565, 1.4777999999932945, 1.4945446997880936, 1.511211599688977, 1.5278080999851227, 1.5446007000282407, 1.561114499811083, 1.5777843999676406, 1.5944471000693738, 1.6111975000239909, 1.6278287000022829, 1.6444564000703394, 1.6612803000025451, 1.6778986998833716, 1.694456099998206, 1.7111789998598397, 1.727864499669522, 1.744460899848491, 1.7611247999593616, 1.7778658997267485, 1.7945917998440564, 1.8111012997105718, 1.8277781000360847, 1.844558899756521, 1.861163199879229, 1.8777705999091268, 1.8945706998929381, 1.9111552997492254, 1.9277213998138905, 1.9445114000700414, 1.961196499876678, 1.977843599859625, 1.994450599886477, 2.0112409996800125, 2.0278505999594927, 2.0440229000523686, 2.0605965997092426, 2.0773835997097194, 2.0944487997330725, 2.1110374997369945, 2.1277250996790826, 2.1443769996985793, 2.161081299651414, 2.177752699702978, 2.194380299653858, 2.2110942997969687, 2.2277635000646114, 2.2443483998067677, 2.2611058996990323, 2.2777680000290275, 2.2943775998428464, 2.3110388997010887, 2.3277793996967375, 2.344394499901682, 2.360575799830258, 2.377202400006354, 2.3941150000318885, 2.4111798997037113, 2.4278076998889446, 2.4444967000745237, 2.4612149000167847, 2.477793099824339, 2.4944763998501003, 2.5112835997715592, 2.5278533999808133, 2.5444014999084175, 2.5610722000710666, 2.577842699829489, 2.59451249986887, 2.6111602997407317, 2.62788480008021, 2.6445128000341356, 2.6611969000659883, 2.6778767998330295, 2.694574899971485, 2.711226699873805, 2.7279234998859465, 2.7445387998595834, 2.7610456999391317, 2.7778008999302983, 2.794550699647516, 2.8111628997139633, 2.827788599766791, 2.8445667000487447, 2.861187699716538, 2.877887099981308, 2.8944911998696625, 2.91122950008139, 2.9278323999606073, 2.944433500058949, 2.9610382998362184, 2.977824999950826, 2.9944039997644722, 3.0111798997968435, 3.0278432997874916, 3.0445432998239994, 3.0612285998649895, 3.0778619996272027, 3.0945292999967933, 3.1111305998638272, 3.127893999684602, 3.1445462997071445, 3.161099100019783, 3.1779056997038424, 3.1945321997627616, 3.211053699720651, 3.227896699681878, 3.2445604000240564, 3.261141899973154, 3.2777359997853637, 3.294505199883133, 3.3110966999083757, 3.3277944000437856, 3.344470299780369, 3.3605275000445545, 3.3773627998307347, 3.3940286999568343, 3.411095699761063, 3.427966899704188, 3.4445638000033796, 3.4614061997272074, 3.477994099725038, 3.4945867997594178, 3.511380400042981, 3.5279661999084055, 3.544656699988991, 3.5612093000672758, 3.578000099863857, 3.5946868997998536, 3.6112337997183204, 3.6278732996433973, 3.644642499741167, 3.661250999663025, 3.6779020000249147, 3.6947117997333407, 3.7113218996673822, 3.727932299952954, 3.744622299913317, 3.761291599832475, 3.7779409997165203, 3.7945872000418603, 3.8113114000298083, 3.8279610997997224, 3.8446035999804735, 3.8613481000065804, 3.877972799818963, 3.8942485000006855, 3.9106598999351263, 3.9274108996614814, 3.94405629998073, 3.9606238999404013, 3.977413499727845, 3.994050699751824, 4.0105872000567615, 4.027128299698234, 4.043989399913698, 4.060616499744356, 4.0771062998101115, 4.0938543998636305, 4.110454099718481, 4.127416099887341, 4.14407749986276, 4.161080799996853, 4.177823399659246, 4.194396399892867, 4.2111517996527255, 4.227818300016224, 4.2443975997157395, 4.261136000044644, 4.277789100073278, 4.294476700015366, 4.311125199776143, 4.327815699856728, 4.34453250002116, 4.360460299998522, 4.377349100075662, 4.394059400074184, 4.411114899907261, 4.4278023997321725, 4.444370099809021, 4.4611394996754825, 4.477798499632627, 4.494388499762863, 4.511165599804372, 4.527766199782491, 4.544404899701476, 4.560951599851251, 4.577741499990225, 4.594430699944496, 4.611017299816012, 4.627782199997455, 4.644377199932933, 4.6610396998003125, 4.677789399866015, 4.694364700000733, 4.711064899805933, 4.727736599743366, 4.744383600074798, 4.761063999962062, 4.777807199861854, 4.794466000050306, 4.811136999633163, 4.827790400013328, 4.844468699768186, 4.861127200070769, 4.87781129963696, 4.894453600049019, 4.911201999988407, 4.9278511996380985, 4.944486599881202, 4.961145899724215, 4.9778827000409365, 4.99436099966988, 5.011183999944478, 5.027863999828696, 5.044551699887961, 5.061111299786717, 5.077952299732715, 5.094584899954498, 5.111076599918306, 5.127798599656671, 5.144436599686742, 5.160966899711639, 5.177814099937677, 5.194458500016481, 5.211145899724215, 5.227693099994212, 5.244438899680972, 5.261127799749374, 5.277753499802202, 5.294366299640387, 5.311195599846542, 5.327749599702656, 5.344377100002021, 5.3604855998419225, 5.377282099798322, 5.3940448998473585, 5.410858399700373, 5.427648100070655, 5.4443323998712, 5.46087499987334, 5.477595999836922, 5.494277100078762, 5.510891899932176, 5.527638399973512, 5.544316600076854, 5.560853799805045, 5.577566199935973, 5.594180099666119, 5.610926399938762, 5.6276115998625755, 5.644234899897128, 5.6608975999988616, 5.677636499982327, 5.694216299802065, 5.710915099829435, 5.727649000007659, 5.744259299710393, 5.760841599665582, 5.777655099984258, 5.794184600003064, 5.810918400064111, 5.8276199996471405, 5.844300299882889, 5.861114399973303, 5.877780699636787, 5.894455600064248, 5.910654000006616, 5.9283379996195436, 5.944994299672544, 5.961593899875879, 5.978333799634129, 5.994994000066072, 6.01164749963209, 6.028302399907261, 6.0449347998946905, 6.0616423999890685, 6.078315899707377, 6.0949367000721395, 6.1117421998642385, 6.128401999827474, 6.1449175998568535, 6.1615867000073195, 6.178303699940443, 6.194908699952066, 6.211575399618596, 6.228881599847227, 6.244988199789077, 6.261708999983966, 6.278338199947029, 6.295102600008249, 6.311522199772298, 6.328239599708468, 6.344977299682796, 6.360599499661475, 6.377235599793494, 6.393989999778569, 6.410879599861801, 6.427641300018877, 6.44432649994269, 6.460912199690938, 6.477637799922377, 6.494261899963021, 6.511051199864596]",605458,001,2022-10-18_18h37.46.042,untitled,2022.2.4,59.67195944258735,
