blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsOUTER.thisRepN,trialsOUTER.thisTrialN,trialsOUTER.thisN,trialsOUTER.thisIndex,WordItem,WordColor,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,WelcomeText.started,WelcomeText.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ConsentText.started,ConsentText.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,InstructionText.started,InstructionText.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,space,1.5653038750169799,7.9115896669682115,None,,,,,,,,,,,,,,,,,,,,,,,,,,001,2022_Jun_01_1934,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,7.9115896669682115,None,9.490902042016387,None,space,0.14742175000719726,9.990717416978441,None,,,,,,,,,,,,,,,,,,001,2022_Jun_01_1934,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,,,10.157020625018049,None,,,,,9.990717416978441,None,space,0.3276554170297459,10.652187625004444,None,,,,,,,,,,,,001,2022_Jun_01_1934,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,,,10.990333749970887,None,,,,,,,,,,,10.652187625004444,None,11.48511862498708,None,space,0.3762937079882249,11.48511862498708,None,,,,001,2022_Jun_01_1934,psychopy,2021.2.3,None,
,,,,,,,,,,,,,,,,13.885238207993098,None,,,,,,,,,,,,,,,,,,,11.894641624996439,None,,,,,,,
