trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,joystick.started,grating.started,grating.stopped,joystick.x,joystick.y,joystick.time,joystick.button_0,joystick.button_1,joystick.button_2,joystick.button_3,joystick.button_4,joystick.button_5,joystick.button_6,joystick.button_7,joystick.button_8,joystick.button_9,joystick.button_10,joystick.x_,joystick.y_,participant,session,date,expName,psychopyVersion,frameRate,
0,0,0,0,9.6884452002123,9.6884452002123,10.690817300230265,[0.3301686121919586],[-7.629510948348184e-06],[7.044567700009793],[1],[0],[0],[0],[0],[0],[0],[0],[0],[0],[0],"[0.0, 0.0, 0.12064393072404052, 0.2603189135576409, 0.34286411841000997, 0.40001831082627604, 0.425409323262379, 0.45080033569848177, 0.4825391012436104, 0.4825391012436104, 0.425409323262379, 0.40001831082627604, 0.34286411841000997, 0.2857343404287786, 0.21588464179446093, 0.14603494316014345, 0.08890516517891207, 0.019055466544594425, -0.04376287479972536, -0.16876478217746246, -0.22501564049744413, -0.33751735713740755, -0.3937682154573892, -0.4499946593423362, -0.4937453269245442, -0.4937453269245442, -0.4499946593423362, -0.40624399176012815, -0.3687678339818418, -0.28126649881742577, -0.18751506828412304, -0.018762493324177943, 0.0762096589608607, 0.17145037003128094, 0.2603189135576409, 0.3682551308461127, 0.38095063706416427, 0.40001831082627604, 0.34286411841000997, 0.29842984664683, 0.2730144197756923, 0.21588464179446093, 0.15873044937819483, 0.10160067139696345, 0.03175097276264598, -1.2207217517357094e-05, -0.08751354238193337, -0.2000152590218967, -0.2687663080796521, -0.33751735713740755, -0.38126802471961546, -0.4249942778667888, -0.4499946593423362, -0.4749950408178836, -0.4937453269245442, -0.5062455176623178, -0.5062455176623178, -0.5187457084000916, -0.4937453269245442, -0.4249942778667888, -0.40624399176012815, -0.3687678339818418, -0.3250171663996338, -0.22501564049744413, -0.18751506828412304, -0.04376287479972536, 0.019055466544594425, 0.12064393072404052, 0.20318913557640955, 0.2730144197756923, 0.34286411841000997, 0.4127138170443274, 0.425409323262379, 0.425409323262379, 0.38095063706416427, 0.35555962462806134, 0.2857343404287786, 0.24127565423056385, 0.17145037003128094, 0.12064393072404052, 0.03175097276264598, -0.018762493324177943, -0.1562645914396887, -0.22501564049744413, -0.3687678339818418, -0.43749446860456254, -0.5187457084000916, -0.587496757457847, -0.6312474250400549, -0.6874982833600367, -0.712498664835584, -0.712498664835584, -0.712498664835584, -0.712498664835584, -0.6312474250400549, -0.5749965667200733, -0.5187457084000916, -0.40624399176012815, -0.35001754787518125, -0.2562661173418784, -0.18751506828412304, -0.056263065537499025, 0.0063599603265430465, 0.10160067139696345, 0.13333943694209208, 0.14603494316014345, 0.14603494316014345, 0.10160067139696345, 0.0762096589608607, -1.2207217517357094e-05, -0.056263065537499025, -0.14376440070191504, -0.2000152590218967, -0.2562661173418784, -0.33751735713740755, -0.3937682154573892, -0.4937453269245442, -0.587496757457847, -0.674998092622263, -0.7437491416800184, -0.7874998092622264, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.756249332417792, -0.712498664835584, -0.6437476157778287, -0.5499961852445259, -0.3937682154573892, -0.2937666895551995, -0.2000152590218967, -0.10001373311970703, -1.2207217517357094e-05, 0.08890516517891207, 0.12064393072404052, 0.13333943694209208, 0.13333943694209208, 0.06351415274280914, -1.2207217517357094e-05, -0.11251392385748078, -0.2687663080796521, -0.3937682154573892, -0.4937453269245442, -0.6062470435645075, -0.6874982833600367, -0.756249332417792, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7437491416800184, -0.6312474250400549, -0.5312458991378652, -0.43749446860456254, -0.3687678339818418, -0.2562661173418784, -0.16876478217746246, -0.03126268406195161, -1.2207217517357094e-05, 0.019055466544594425, 0.03175097276264598, -0.00626230258640419, -0.056263065537499025, -0.16876478217746246, -0.23751583123521788, -0.33751735713740755, -0.4249942778667888, -0.5312458991378652, -0.6312474250400549, -0.712498664835584, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7437491416800184, -0.6999984740978104, -0.6187472343022813, -0.5499961852445259, -0.4624948500801098, -0.3937682154573892, -0.3250171663996338, -0.21251544975967046, -0.14376440070191504, -0.018762493324177943, 0.03175097276264598, 0.14603494316014345, 0.20318913557640955, 0.2603189135576409, 0.31112535286488135, 0.38095063706416427, 0.425409323262379, 0.4381048294804304, 0.46984359502555884, 0.4825391012436104, 0.425409323262379, 0.4127138170443274, 0.3682551308461127, 0.2730144197756923, 0.20318913557640955, 0.08890516517891207, -1.2207217517357094e-05, -0.1562645914396887, -0.23751583123521788, -0.35001754787518125, -0.4249942778667888, -0.4749950408178836, -0.5624963759822995, -0.6062470435645075, -0.6874982833600367, -0.7312489509422446, -0.7874998092622264, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7312489509422446, -0.6437476157778287, -0.5187457084000916, -0.38126802471961546, -0.2687663080796521, -0.14376440070191504, -0.00626230258640419, 0.10160067139696345, 0.19049362935835817, 0.24127565423056385, 0.2730144197756923, 0.2730144197756923, 0.21588464179446093, 0.14603494316014345, 0.0762096589608607, -0.056263065537499025, -0.18751506828412304, -0.2687663080796521, -0.38126802471961546, -0.4624948500801098, -0.5624963759822995, -0.6187472343022813, -0.6874982833600367, -0.7312489509422446, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7437491416800184, -0.674998092622263, -0.6062470435645075, -0.5187457084000916, -0.40624399176012815, -0.31251697566186015, -0.21251544975967046, -0.11251392385748078, -0.00626230258640419, 0.06351415274280914, 0.12064393072404052, 0.12064393072404052, 0.12064393072404052, 0.019055466544594425, -0.018762493324177943, -0.16876478217746246, -0.2562661173418784, -0.40624399176012815, -0.5062455176623178, -0.587496757457847, -0.674998092622263, -0.7312489509422446, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.756249332417792, -0.6874982833600367, -0.6187472343022813, -0.5187457084000916, -0.4499946593423362, -0.3250171663996338, -0.21251544975967046, -0.11251392385748078, -1.2207217517357094e-05, 0.10160067139696345, 0.15873044937819483, 0.21588464179446093, 0.2603189135576409, 0.2730144197756923, 0.2730144197756923, 0.2730144197756923, 0.22858014801251247, 0.19049362935835817, 0.12064393072404052, 0.06351415274280914, -1.2207217517357094e-05, -0.11251392385748078, -0.21251544975967046, -0.2937666895551995, -0.38126802471961546, -0.4937453269245442, -0.587496757457847, -0.6874982833600367, -0.7687495231555658, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.6999984740978104, -0.6062470435645075, -0.4749950408178836, -0.3937682154573892, -0.31251697566186015, -0.22501564049744413, -0.16876478217746246, -0.056263065537499025, -1.2207217517357094e-05, 0.08890516517891207, 0.13333943694209208, 0.19049362935835817, 0.20318913557640955, 0.21588464179446093, 0.21588464179446093, 0.13333943694209208, 0.08890516517891207, 0.0063599603265430465, -0.08751354238193337, -0.18751506828412304, -0.28126649881742577, -0.38126802471961546, -0.4937453269245442, -0.6062470435645075, -0.6999984740978104, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.8, -0.7312489509422446, -0.6624979018844892, -0.5749965667200733, -0.4749950408178836, -0.38126802471961546, -0.2937666895551995, -0.2000152590218967, -0.11251392385748078, -0.00626230258640419, 0.019055466544594425, 0.10160067139696345, 0.13333943694209208, 0.15873044937819483, 0.17145037003128094, 0.17145037003128094, 0.10160067139696345, 0.06351415274280914, -1.2207217517357094e-05, -0.03126268406195161, -0.11251392385748078, -0.2000152590218967, -0.22501564049744413, -0.2937666895551995, -0.38126802471961546, -0.4249942778667888, -0.4937453269245442, -0.5624963759822995, -0.6187472343022813, -0.674998092622263, -0.7312489509422446, -0.756249332417792, -0.7874998092622264, -0.7874998092622264, -0.7874998092622264, -0.7437491416800184, -0.712498664835584, -0.6624979018844892, -0.587496757457847, -0.4499946593423362, -0.38126802471961546, -0.28126649881742577, -0.2000152590218967, -0.08751354238193337, 0.0063599603265430465, 0.12064393072404052, 0.20318913557640955, 0.2730144197756923, 0.35555962462806134, 0.4127138170443274, 0.4127138170443274, 0.35555962462806134, 0.3301686121919586]","[3.279978409409523e-05, 0.024775299709290266, 0.0431319996714592, 0.05992479994893074, 0.07662769965827465, 0.09332169964909554, 0.1104411999695003, 0.12728479970246553, 0.14380759978666902, 0.16048499988391995, 0.17727639991790056, 0.1939139999449253, 0.21054939972236753, 0.22727679973468184, 0.24391919979825616, 0.2604908999055624, 0.2772646998055279, 0.293244699947536, 0.30991619965061545, 0.3265253999270499, 0.3434142000041902, 0.3602219996973872, 0.37692949967458844, 0.39369479985907674, 0.4104044996201992, 0.42715789983049035, 0.44375819992274046, 0.4603777998127043, 0.47710359981283545, 0.49373829970136285, 0.5102617000229657, 0.5264749997295439, 0.54320909967646, 0.5600785999558866, 0.5770762995816767, 0.5937793999910355, 0.6103868000209332, 0.6270515997894108, 0.6438320996239781, 0.6604563998989761, 0.6769601996056736, 0.6933203996159136, 0.7098866999149323, 0.7266843998804688, 0.7432479998096824, 0.7602783995680511, 0.7770888996310532, 0.7936895997263491, 0.810426399577409, 0.8271808996796608, 0.843811399769038, 0.8603881997987628, 0.8771488997153938, 0.8937542997300625, 0.9104004995897412, 0.9270301996730268, 0.9437098000198603, 0.9604138997383416, 0.9770851000212133, 0.9937665998004377, 1.010532499756664, 1.0272205998189747, 1.0437207999639213, 1.0604075998999178, 1.0771013996563852, 1.0937926997430623, 1.1103526996448636, 1.1270463997498155, 1.1438287999480963, 1.160356399603188, 1.1770889996550977, 1.1937249996699393, 1.2103869998827577, 1.227054299786687, 1.2437956999056041, 1.2605041000060737, 1.2770854998379946, 1.2937020999379456, 1.3104081000201404, 1.3271319000050426, 1.3431849996559322, 1.3599837999790907, 1.376809399574995, 1.3938881997019053, 1.4106630999594927, 1.4272831999696791, 1.4439523997716606, 1.4605308999307454, 1.477305299602449, 1.493872500024736, 1.510587599594146, 1.527298599947244, 1.5439110998995602, 1.560526099987328, 1.5773200998082757, 1.5939247999340296, 1.6106591997668147, 1.6272986996918917, 1.6440016999840736, 1.660603899974376, 1.6772364997304976, 1.6939624999649823, 1.710544599685818, 1.7272965996526182, 1.743910999968648, 1.7606366998516023, 1.7772361999377608, 1.7932175998575985, 1.8100609998218715, 1.8264982998371124, 1.8432022999040782, 1.8599278000183403, 1.8767693997360766, 1.8933135997503996, 1.9098554998636246, 1.9265391998924315, 1.9432829995639622, 1.959867199882865, 1.97634489974007, 1.9930612999014556, 2.009842099621892, 2.0264502000063658, 2.042915499769151, 2.059875799808651, 2.0764943999238312, 2.0932128997519612, 2.1098289997316897, 2.126720499712974, 2.1435762997716665, 2.160443499684334, 2.17714439984411, 2.193738099653274, 2.2105208998546004, 2.227225699927658, 2.243774399627, 2.2605100995860994, 2.2772265998646617, 2.2932959999889135, 2.3099419996142387, 2.3266980997286737, 2.343905400019139, 2.3608311996795237, 2.3774245996028185, 2.394039999693632, 2.410961600020528, 2.427505699917674, 2.4440519995987415, 2.4607123997993767, 2.4775302996858954, 2.494100600015372, 2.5106595996767282, 2.5274826996028423, 2.544105699751526, 2.560667499899864, 2.5773731996305287, 2.5941073996946216, 2.6107486998662353, 2.6273837997578084, 2.644218999892473, 2.660822999663651, 2.677366300020367, 2.6941203996539116, 2.710737899877131, 2.7273462996818125, 2.7440941999666393, 2.76079719979316, 2.7774408999830484, 2.7940781000070274, 2.8107240996323526, 2.827432799618691, 2.844043799676001, 2.8607970997691154, 2.877470999956131, 2.8941338998265564, 2.910674599930644, 2.9273921996355057, 2.9434157996438444, 2.9603498997166753, 2.9765463997609913, 2.9933086996898055, 3.0100382999517024, 3.02651309967041, 3.043140299618244, 3.0597925996407866, 3.076495199929923, 3.093098699580878, 3.109688799828291, 3.1264040996320546, 3.143002299591899, 3.15972079988569, 3.1763608995825052, 3.1930920998565853, 3.209754599723965, 3.2265027998946607, 3.243169699795544, 3.259837499819696, 3.276440799701959, 3.2931129997596145, 3.309783599805087, 3.3264832999557257, 3.3432307997718453, 3.359690399840474, 3.37647769972682, 3.393161699641496, 3.409957599826157, 3.4265272999182343, 3.4434402999468148, 3.460412099957466, 3.4769885996356606, 3.4936099997721612, 3.5102716996334493, 3.5270519996993244, 3.5436883997172117, 3.560259699821472, 3.5770478998310864, 3.593667899724096, 3.6102943997830153, 3.626952299848199, 3.643645499832928, 3.6602987996302545, 3.676962699741125, 3.6937109995633364, 3.7103401999920607, 3.726988899987191, 3.7436464997008443, 3.760252199601382, 3.7769319997169077, 3.7936962000094354, 3.8103731996379793, 3.827021799981594, 3.8437534999102354, 3.860362199600786, 3.876986499875784, 3.8937223996035755, 3.9103302997536957, 3.9266935996711254, 3.9434940996579826, 3.959896099753678, 3.9766396996565163, 3.9931200998835266, 4.009857599623501, 4.026538599748164, 4.043202199973166, 4.060116499662399, 4.0772251999005675, 4.093218999914825, 4.110034599900246, 4.126588499639183, 4.143110599834472, 4.160084799863398, 4.176844199653715, 4.194059599656612, 4.210842499975115, 4.227360900025815, 4.244021899998188, 4.260786299593747, 4.277396899648011, 4.2931323000229895, 4.309795799665153, 4.326600199565291, 4.343429899774492, 4.360323699656874, 4.376953799743205, 4.39359449967742, 4.410283699631691, 4.426994999870658, 4.443634899798781, 4.46029459964484, 4.476995499804616, 4.493700699880719, 4.510288199875504, 4.527067099697888, 4.543627299834043, 4.560303899925202, 4.576999299693853, 4.593655899632722, 4.610261199995875, 4.627006799913943, 4.643707299605012, 4.660225499887019, 4.676879599690437, 4.693678800016642, 4.710274299606681, 4.7269554999656975, 4.743635999970138, 4.7603074996732175, 4.776913199573755, 4.793559699784964, 4.810374099761248, 4.826929899863899, 4.8436693996191025, 4.860322799999267, 4.8770058997906744, 4.893614399712533, 4.910242499783635, 4.926959699951112, 4.943606599699706, 4.960346999578178, 4.976931199897081, 4.993585599586368, 5.010364499874413, 5.0270002000033855, 5.0435798997059464, 5.060320899821818, 5.0769485998898745, 5.093638599850237, 5.110255499836057, 5.126975399907678, 5.1436436995863914, 5.160303500015289, 5.176944799721241, 5.193600399885327, 5.210309999994934, 5.227014399599284, 5.24360269960016, 5.260400399565697, 5.276962599717081, 5.293569199740887, 5.310301899909973, 5.326912599615753, 5.343591699842364, 5.360315999947488, 5.376973599661142, 5.39357139961794, 5.410294599831104, 5.427007999736816, 5.443630299996585, 5.460329100023955, 5.4769212999381125, 5.4936371999792755, 5.510238499846309, 5.526957799680531, 5.543707799632102, 5.560375399887562, 5.577012300025672, 5.593636899720877, 5.610288399737328, 5.6269576996564865, 5.643643799703568, 5.660276399925351, 5.676989399828017, 5.693660799879581, 5.709892699960619, 5.726562799885869, 5.7431759997271, 5.759922799654305, 5.7767238998785615, 5.7937760995700955, 5.810513199772686, 5.827189699746668, 5.843803399708122, 5.860557199921459, 5.877199299633503, 5.893760399892926, 5.910423299763352, 5.927275399677455, 5.943878300022334, 5.960494800005108, 5.977241899818182, 5.993859599810094, 6.010403599590063, 6.027179299853742, 6.043920199852437, 6.06055870000273, 6.077190599869937, 6.093846699688584, 6.110488399863243, 6.127130199689418, 6.143878099974245, 6.160565999802202, 6.177266999613494, 6.193803899921477, 6.210573199670762, 6.227227199822664, 6.243797599803656, 6.260537499561906, 6.277222499717027, 6.293372099753469, 6.309894699603319, 6.326558199711144, 6.34363399958238, 6.360359799582511, 6.376893099863082, 6.393576999660581, 6.410274100024253, 6.426933599635959, 6.44351949961856, 6.459688399918377, 6.476673899684101, 6.493333899881691, 6.509755699895322, 6.526728099677712, 6.543687499593943, 6.560759800020605, 6.577451499644667, 6.594053299631923, 6.61079949978739, 6.6274504996836185, 6.6441298997960985, 6.659923499915749, 6.67658989969641, 6.693345699924976, 6.710080299992114, 6.7271420997567475, 6.743463299702853, 6.75984609965235, 6.7766577997244895, 6.793274799827486, 6.8099586996249855, 6.826806099619716, 6.84345219982788, 6.859887399710715, 6.876558099873364, 6.893362599890679, 6.90978159988299, 6.926506899762899, 6.9431620999239385, 6.9599526999518275, 6.976642599795014, 6.9935530996881425, 7.010883199982345, 7.02759509999305, 7.044582599774003]",302731,001,2022-10-18_18h32.38.116,untitled,2022.2.4,59.86213752074259,
